FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,Quality,Radius,Scaled_FixedAcidity,Scaled_VolatileAcidity,Scaled_CitricAcid,Scaled_ResidualSugar,Scaled_Chlorides,Scaled_FreeSulfurDioxide,Scaled_TotalSulfurDioxide,Scaled_Density,Scaled_pH,Scaled_Sulphates,Scaled_Alcohol,Scaled_Quality
7.2,0.31,0.26,7.3,0.05,37,157,0.99625,3.09,0.43,9,5,1,720,310,260,730,500,370,1570,996.25,309,43,900,500
7.8,0.42,0.23,8.8,0.054,42,215,0.9971,3.02,0.58,9.2,6,1,780,420,230,880,540,420,2150,997.1,302,58,920,600
6.9,0.24,0.33,12.5,0.046,47,153,0.9983,3.28,0.77,9.6,6,1,690,240,330,1250,460,470,1530,998.3,328,77,960,600
5.4,0.18,0.24,4.8,0.041,30,113,0.99445,3.42,0.4,9.4,6,1,540,180,240,480,410,300,1130,994.45,342,40,940,600
6,0.18,0.31,1.4,0.036,14,75,0.99085,3.34,0.58,11.1,8,1,600,180,310,140,360,140,750,990.85,334,58,1110,800
7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9,6,1,780,270,580,1120,360,440,1610,997.7,306,41,890,600
6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,5,1,600,280,490,680,480,610,2220,995.3,319,47,930,500
6.8,0.39,0.35,11.6,0.044,57,220,0.99775,3.07,0.53,9.3,5,1,680,390,350,1160,440,570,2200,997.75,307,53,930,500
6.6,0.21,0.31,11.4,0.039,46,165,0.99795,3.41,0.44,9.8,7,1,660,210,310,1140,390,460,1650,997.95,341,44,980,700
7.3,0.32,0.34,6.6,0.032,24,112,0.99505,3.22,0.46,9.8,6,1,730,320,340,660,320,240,1120,995.05,322,46,980,600
7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9,6,1,780,270,580,1120,360,440,1610,997.7,306,41,890,600
6.4,0.31,0.26,13.2,0.046,57,205,0.9975,3.17,0.41,9.6,5,1,640,310,260,1320,460,570,2050,997.5,317,41,960,500
6.2,0.29,0.26,13.1,0.046,55,204,0.99745,3.16,0.41,9.6,6,1,620,290,260,1310,460,550,2040,997.45,316,41,960,600
6,0.39,0.17,12,0.046,65,246,0.9976,3.15,0.38,9,6,1,600,390,170,1200,460,650,2460,997.6,315,38,900,600
6.2,0.3,0.26,13.4,0.046,57,206,0.99775,3.17,0.43,9.5,6,1,620,300,260,1340,460,570,2060,997.75,317,43,950,600
6,0.28,0.49,6.8,0.048,61,222,0.9953,3.19,0.47,9.3,5,1,600,280,490,680,480,610,2220,995.3,319,47,930,500
6,0.41,0.05,1.5,0.063,17,120,0.9932,3.21,0.56,9.2,6,1,600,410,50,150,630,170,1200,993.2,321,56,920,600
6.4,0.35,0.28,1.1,0.055,9,160,0.99405,3.42,0.5,9.1,7,1,640,350,280,110,550,90,1600,994.05,342,50,910,700
6.5,0.26,0.32,16.5,0.045,44,166,1,3.38,0.46,9.5,6,1,650,260,320,1650,450,440,1660,1000,338,46,950,600
7.9,0.35,0.24,15.6,0.072,44,229,0.99785,3.03,0.59,10.5,6,1,790,350,240,1560,720,440,2290,997.85,303,59,1050,600
6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9,5,1,620,300,170,280,400,240,1250,993.9,301,46,900,500
8.4,0.18,0.42,5.1,0.036,7,77,0.9939,3.16,0.52,11.7,5,1,840,180,420,510,360,70,770,993.9,316,52,1170,500
6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5,1,660,560,220,890,340,270,1330,996.75,320,51,910,500
6.2,0.3,0.17,2.8,0.04,24,125,0.9939,3.01,0.46,9,5,1,620,300,170,280,400,240,1250,993.9,301,46,900,500
6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5,1,660,560,220,890,340,270,1330,996.75,320,51,910,500
6.6,0.36,0.29,1.6,0.021,24,85,0.98965,3.41,0.61,12.4,9,1,660,360,290,160,210,240,850,989.65,341,61,1240,900
7.3,0.655,0.2,10.2,0.071,28,212,0.9971,2.96,0.58,9.2,6,1,730,655,200,1020,710,280,2120,997.1,296,58,920,600
6.8,0.18,0.21,5.4,0.053,34,104,0.99445,3.3,0.43,9.4,5,1,680,180,210,540,530,340,1040,994.45,330,43,940,500
6.7,0.19,0.23,6.2,0.047,36,117,0.9945,3.34,0.43,9.6,6,1,670,190,230,620,470,360,1170,994.5,334,43,960,600
8.4,0.18,0.42,5.1,0.036,7,77,0.9939,3.16,0.52,11.7,5,1,840,180,420,510,360,70,770,993.9,316,52,1170,500
7,0.21,0.37,7.2,0.042,36,167,0.9958,3.26,0.56,9.8,6,1,700,210,370,720,420,360,1670,995.8,326,56,980,600
6.8,0.25,0.38,8.1,0.046,24,155,0.9956,3.33,0.59,10.2,6,1,680,250,380,810,460,240,1550,995.6,333,59,1020,600
7.4,0.24,0.36,2,0.031,27,139,0.99055,3.28,0.48,12.5,9,1,740,240,360,200,310,270,1390,990.55,328,48,1250,900
7.1,0.16,0.36,10.7,0.044,20,90,0.9959,3.16,0.44,10.9,7,1,710,160,360,1070,440,200,900,995.9,316,44,1090,700
7.1,0.16,0.36,1.2,0.043,21,90,0.9925,3.16,0.42,11,7,1,710,160,360,120,430,210,900,992.5,316,42,1100,700
7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,6,1,730,205,310,170,600,340,1100,996.3,372,69,1050,600
7.4,0.17,0.4,5.5,0.037,34,161,0.9935,3.05,0.62,11.5,4,1,740,170,400,550,370,340,1610,993.5,305,62,1150,400
7.3,0.3,0.34,2.7,0.044,34,108,0.99105,3.36,0.53,12.8,8,1,730,300,340,270,440,340,1080,991.05,336,53,1280,800
6.9,0.25,0.34,1.3,0.035,27,82,0.99045,3.18,0.44,12.2,6,1,690,250,340,130,350,270,820,990.45,318,44,1220,600
7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,6,1,730,205,310,170,600,340,1100,996.3,372,69,1050,600
7.5,0.42,0.34,4.3,0.04,34,108,0.99155,3.14,0.45,12.8,8,1,750,420,340,430,400,340,1080,991.55,314,45,1280,800
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,1,730,250,360,210,340,300,1770,990.85,325,40,1190,800
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,1,730,250,360,210,340,300,1770,990.85,325,40,1190,800
7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,1,730,250,360,210,340,300,1770,990.85,325,40,1190,800
7.5,0.34,0.35,6,0.034,12,126,0.9924,3.16,0.39,12,7,1,750,340,350,600,340,120,1260,992.4,316,39,1200,700
7.6,0.33,0.35,6.3,0.036,12,126,0.9924,3.16,0.39,12,7,1,760,330,350,630,360,120,1260,992.4,316,39,1200,700
8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,1,870,230,320,1340,440,350,1690,999.75,312,47,880,700
8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,1,870,230,320,1340,440,350,1690,999.75,312,47,880,700
6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,7,1,690,190,350,170,360,330,1010,993.15,321,54,1080,700
7.3,0.21,0.29,1.6,0.034,29,118,0.9917,3.3,0.5,11,8,1,730,210,290,160,340,290,1180,991.7,330,50,1100,800
7.3,0.21,0.29,1.6,0.034,29,118,0.9917,3.3,0.5,11,8,1,730,210,290,160,340,290,1180,991.7,330,50,1100,800
6.6,0.22,0.37,15.4,0.035,62,153,0.99845,3.02,0.4,9.3,5,1,660,220,370,1540,350,620,1530,998.45,302,40,930,500
9.2,0.34,0.27,1.2,0.026,17,73,0.9921,3.08,0.39,10.8,5,1,920,340,270,120,260,170,730,992.1,308,39,1080,500
8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,1,870,230,320,1340,440,350,1690,999.75,312,47,880,700
6,0.2,0.24,1.8,0.03,30,105,0.9909,3.31,0.47,11.5,6,1,600,200,240,180,300,300,1050,990.9,331,47,1150,600
6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,7,1,690,190,350,170,360,330,1010,993.15,321,54,1080,700
8.2,0.38,0.49,13.6,0.042,58,166,0.99855,3.1,0.54,9.4,5,1,820,380,490,1360,420,580,1660,998.55,310,54,940,500
6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,7,1,690,180,360,130,360,400,1170,993.4,327,95,950,700
7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,5,1,770,340,580,1110,390,410,1510,997.8,306,49,860,500
6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,7,1,690,180,360,130,360,400,1170,993.4,327,95,950,700
7.4,0.2,0.35,2.1,0.038,30,116,0.9949,3.49,0.77,10.3,7,1,740,200,350,210,380,300,1160,994.9,349,77,1030,700
8.2,0.38,0.49,13.6,0.042,58,166,0.99855,3.1,0.54,9.4,5,1,820,380,490,1360,420,580,1660,998.55,310,54,940,500
8.2,0.4,0.48,13.7,0.042,59,169,0.9986,3.1,0.52,9.4,5,1,820,400,480,1370,420,590,1690,998.6,310,52,940,500
6.7,0.22,0.39,10.2,0.038,60,149,0.99725,3.17,0.54,10,7,1,670,220,390,1020,380,600,1490,997.25,317,54,1000,700
6.6,0.3,0.3,4.8,0.17,60,166,0.9946,3.18,0.47,9.4,5,1,660,300,300,480,1700,600,1660,994.6,318,47,940,500
8.1,0.27,0.35,1.7,0.03,38,103,0.99255,3.22,0.63,10.4,8,1,810,270,350,170,300,380,1030,992.55,322,63,1040,800
7.3,0.25,0.42,14.2,0.041,57,182,0.9996,3.29,0.75,9.1,7,1,730,250,420,1420,410,570,1820,999.6,329,75,910,700
4.8,0.34,0,6.5,0.028,33,163,0.9939,3.36,0.61,9.9,6,1,480,340,0,650,280,330,1630,993.9,336,61,990,600
6.2,0.28,0.33,1.7,0.029,24,111,0.99,3.24,0.5,12.1,6,1,620,280,330,170,290,240,1110,990,324,50,1210,600
4.8,0.33,0,6.5,0.028,34,163,0.9937,3.35,0.61,9.9,5,1,480,330,0,650,280,340,1630,993.7,335,61,990,500
6.1,0.27,0.33,2.2,0.021,26,117,0.9886,3.12,0.3,12.5,6,1,610,270,330,220,210,260,1170,988.6,312,30,1250,600
6.9,0.18,0.36,1.3,0.036,40,117,0.9934,3.27,0.95,9.5,7,1,690,180,360,130,360,400,1170,993.4,327,95,950,700
7.8,0.18,0.46,12.6,0.042,41,143,1,3.24,0.76,8.5,8,1,780,180,460,1260,420,410,1430,1000,324,76,850,800
7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7,1,730,280,420,1440,400,490,1730,999.4,328,82,900,700
7.3,0.24,0.29,1.2,0.037,37,97,0.9926,3.19,0.7,10.1,6,1,730,240,290,120,370,370,970,992.6,319,70,1010,600
6,0.45,0.65,9.7,0.08,11,159,0.9956,3.04,0.48,9.4,5,1,600,450,650,970,800,110,1590,995.6,304,48,940,500
7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,5,1,770,340,580,1110,390,410,1510,997.8,306,49,860,500
6.3,0.26,0.21,4,0.03,24,125,0.9915,3.06,0.34,10.7,6,1,630,260,210,400,300,240,1250,991.5,306,34,1070,600
10.3,0.17,0.47,1.4,0.037,5,33,0.9939,2.89,0.28,9.6,3,1,1030,170,470,140,370,50,330,993.9,289,28,960,300
7.7,0.15,0.29,1.3,0.029,10,64,0.9932,3.35,0.39,10.1,5,1,770,150,290,130,290,100,640,993.2,335,39,1010,500
7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7,1,710,210,320,220,370,280,1410,993,320,57,1000,700
6.9,0.36,0.34,4.2,0.018,57,119,0.9898,3.28,0.36,12.7,9,1,690,360,340,420,180,570,1190,989.8,328,36,1270,900
6,0.28,0.34,1.6,0.119,33,104,0.9921,3.19,0.38,10.2,6,1,600,280,340,160,1190,330,1040,992.1,319,38,1020,600
6.2,0.16,0.54,1.4,0.126,37,110,0.9932,3.23,0.37,8.9,6,1,620,160,540,140,1260,370,1100,993.2,323,37,890,600
6.9,0.12,0.36,2.2,0.037,18,111,0.9919,3.41,0.82,11.9,8,1,690,120,360,220,370,180,1110,991.9,341,82,1190,800
7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7,1,710,210,320,220,370,280,1410,993,320,57,1000,700
8.8,0.36,0.44,1.9,0.04,9,121,0.9953,3.19,0.48,9.9,6,1,880,360,440,190,400,90,1210,995.3,319,48,990,600
7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,1,740,260,430,600,220,220,1250,992.8,313,55,1150,600
7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,1,740,260,430,600,220,220,1250,992.8,313,55,1150,600
6.8,0.23,0.29,12.2,0.035,38,236,0.9976,3.35,0.52,9.8,6,1,680,230,290,1220,350,380,2360,997.6,335,52,980,600
6.1,0.34,0.27,2.6,0.024,20,105,0.9906,3.4,0.67,12.2,7,1,610,340,270,260,240,200,1050,990.6,340,67,1220,700
7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6,1,730,260,310,160,400,390,1730,991.8,319,51,1140,600
6.5,0.3,0.32,2,0.044,34,90,0.99185,3.37,0.68,11,7,1,650,300,320,200,440,340,900,991.85,337,68,1100,700
7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6,1,730,260,310,160,400,390,1730,991.8,319,51,1140,600
6.5,0.3,0.32,2,0.044,34,90,0.99185,3.37,0.68,11,7,1,650,300,320,200,440,340,900,991.85,337,68,1100,700
5,0.31,0,6.4,0.046,43,166,0.994,3.3,0.63,9.9,6,1,500,310,0,640,460,430,1660,994,330,63,990,600
5.8,0.26,0.18,1.2,0.031,40,114,0.9908,3.42,0.4,11,7,1,580,260,180,120,310,400,1140,990.8,342,40,1100,700
5.9,0.26,0.3,1,0.036,38,114,0.9928,3.58,0.48,9.4,5,1,590,260,300,100,360,380,1140,992.8,358,48,940,500
7,0.31,0.29,1.4,0.037,33,128,0.9896,3.12,0.36,12.2,7,1,700,310,290,140,370,330,1280,989.6,312,36,1220,700
5.8,0.26,0.18,1.2,0.031,40,114,0.9908,3.42,0.4,11,7,1,580,260,180,120,310,400,1140,990.8,342,40,1100,700
5.6,0.19,0.39,1.1,0.043,17,67,0.9918,3.23,0.53,10.3,6,1,560,190,390,110,430,170,670,991.8,323,53,1030,600
6.8,0.18,0.28,8.7,0.047,52,242,0.9952,3.22,0.53,10.5,6,1,680,180,280,870,470,520,2420,995.2,322,53,1050,600
7,0.29,0.26,1.6,0.044,12,87,0.9923,3.08,0.46,10.5,6,1,700,290,260,160,440,120,870,992.3,308,46,1050,600
6.6,0.26,0.29,1.4,0.039,13,67,0.9915,3.05,0.49,10.9,6,1,660,260,290,140,390,130,670,991.5,305,49,1090,600
6.8,0.18,0.28,8.5,0.047,52,242,0.9952,3.22,0.53,10.5,6,1,680,180,280,850,470,520,2420,995.2,322,53,1050,600
6.6,0.2,0.38,7.9,0.052,30,145,0.9947,3.32,0.56,11,7,1,660,200,380,790,520,300,1450,994.7,332,56,1100,700
8,0.29,0.29,13.2,0.046,26,113,0.9983,3.25,0.37,9.7,6,1,800,290,290,1320,460,260,1130,998.3,325,37,970,600
6.1,0.28,0.35,12.8,0.048,63,229,0.9975,3.08,0.4,8.9,5,1,610,280,350,1280,480,630,2290,997.5,308,40,890,500
5.9,0.31,0.3,7.7,0.047,60,206,0.995,3.2,0.39,9.6,6,1,590,310,300,770,470,600,2060,995,320,39,960,600
6.9,0.21,0.28,2.4,0.056,49,159,0.9944,3.02,0.47,8.8,8,1,690,210,280,240,560,490,1590,994.4,302,47,880,800
8.4,0.19,0.42,1.6,0.047,9,101,0.994,3.06,0.65,11.1,4,1,840,190,420,160,470,90,1010,994,306,65,1110,400
8.3,0.27,0.45,1.3,0.048,8,72,0.9944,3.08,0.61,10.3,4,1,830,270,450,130,480,80,720,994.4,308,61,1030,400
7.1,0.25,0.39,2.1,0.036,30,124,0.9908,3.28,0.43,12.2,8,1,710,250,390,210,360,300,1240,990.8,328,43,1220,800
8,0.23,0.37,9.6,0.054,23,159,0.99795,3.32,0.47,9.8,4,1,800,230,370,960,540,230,1590,997.95,332,47,980,400
7.5,0.24,0.31,13,0.049,46,217,0.9985,3.08,0.53,8.8,5,1,750,240,310,1300,490,460,2170,998.5,308,53,880,500
6.3,0.33,0.2,5.8,0.04,24,144,0.99425,3.15,0.63,9.9,5,1,630,330,200,580,400,240,1440,994.25,315,63,990,500
6.2,0.33,0.19,5.6,0.042,22,143,0.99425,3.15,0.63,9.9,5,1,620,330,190,560,420,220,1430,994.25,315,63,990,500
6.3,0.34,0.19,5.8,0.041,22,145,0.9943,3.15,0.63,9.9,5,1,630,340,190,580,410,220,1450,994.3,315,63,990,500
5.8,0.29,0.05,0.8,0.038,11,30,0.9924,3.36,0.35,9.2,5,1,580,290,50,80,380,110,300,992.4,336,35,920,500
8,0.32,0.26,1.2,0.05,11.5,88,0.9946,3.24,0.37,9.5,4,1,800,320,260,120,500,115,880,994.6,324,37,950,400
5.6,0.29,0.05,0.8,0.038,11,30,0.9924,3.36,0.35,9.2,5,1,560,290,50,80,380,110,300,992.4,336,35,920,500
7.4,0.13,0.39,4.7,0.042,36,137,0.995,3.36,0.56,10.3,7,1,740,130,390,470,420,360,1370,995,336,56,1030,700
7.7,0.3,0.32,1.6,0.037,23,124,0.9919,2.93,0.33,11,6,1,770,300,320,160,370,230,1240,991.9,293,33,1100,600
7,0.24,0.34,1.4,0.031,27,107,0.99,3.06,0.39,11.9,6,1,700,240,340,140,310,270,1070,990,306,39,1190,600
8.6,0.18,0.4,1.1,0.04,20,107,0.9923,2.94,0.32,10.2,7,1,860,180,400,110,400,200,1070,992.3,294,32,1020,700
7,0.11,0.32,4.6,0.057,59,144,0.9956,3.55,0.44,9.4,7,1,700,110,320,460,570,590,1440,995.6,355,44,940,700
7.7,0.32,0.62,10.6,0.036,56,153,0.9978,3.13,0.44,8.9,6,1,770,320,620,1060,360,560,1530,997.8,313,44,890,600
7.7,0.32,0.62,10.6,0.036,56,153,0.9978,3.13,0.44,8.9,6,1,770,320,620,1060,360,560,1530,997.8,313,44,890,600
6.5,0.26,0.27,12.9,0.044,69,215,0.9967,3.17,0.43,10,6,1,650,260,270,1290,440,690,2150,996.7,317,43,1000,600
7.9,0.28,0.41,2,0.044,50,152,0.9934,3.45,0.49,10.7,8,1,790,280,410,200,440,500,1520,993.4,345,49,1070,800
6.3,0.27,0.23,2.9,0.047,13,100,0.9936,3.28,0.43,9.8,5,1,630,270,230,290,470,130,1000,993.6,328,43,980,500
5.4,0.595,0.1,2.8,0.042,26,80,0.9932,3.36,0.38,9.3,5,1,540,595,100,280,420,260,800,993.2,336,38,930,500
6.7,0.25,0.33,2.9,0.057,52,173,0.9934,3.02,0.48,9.5,7,1,670,250,330,290,570,520,1730,993.4,302,48,950,700
6.5,0.25,0.35,12,0.055,47,179,0.998,3.58,0.47,10,5,1,650,250,350,1200,550,470,1790,998,358,47,1000,500
6.1,0.36,0.58,15,0.044,42,115,0.9978,3.15,0.51,9,5,1,610,360,580,1500,440,420,1150,997.8,315,51,900,500
7.7,0.17,0.52,5.9,0.017,21,84,0.9929,3.14,0.4,11.9,7,1,770,170,520,590,170,210,840,992.9,314,40,1190,700
6.4,0.26,0.43,12.6,0.033,64,230,0.9974,3.08,0.38,8.9,5,1,640,260,430,1260,330,640,2300,997.4,308,38,890,500
6.5,0.26,0.28,12.5,0.046,80,225,0.99685,3.18,0.41,10,6,1,650,260,280,1250,460,800,2250,996.85,318,41,1000,600
5.9,0.29,0.33,7.4,0.037,58,205,0.99495,3.26,0.41,9.6,5,1,590,290,330,740,370,580,2050,994.95,326,41,960,500
6.2,0.28,0.43,13,0.039,64,233,0.99745,3.08,0.38,8.9,5,1,620,280,430,1300,390,640,2330,997.45,308,38,890,500
6.1,0.27,0.44,6.7,0.041,61,230,0.99505,3.12,0.4,8.9,5,1,610,270,440,670,410,610,2300,995.05,312,40,890,500
6.4,0.43,0.32,1.4,0.048,10,67,0.992,3.08,0.41,11.4,5,1,640,430,320,140,480,100,670,992,308,41,1140,500
6.1,0.36,0.58,15,0.044,42,115,0.9978,3.15,0.51,9,5,1,610,360,580,1500,440,420,1150,997.8,315,51,900,500
6.2,0.35,0.29,7.3,0.044,56,244,0.9956,3.36,0.55,10,6,1,620,350,290,730,440,560,2440,995.6,336,55,1000,600
7.7,0.24,0.29,15.3,0.044,39,194,0.9982,3.06,0.47,9.6,7,1,770,240,290,1530,440,390,1940,998.2,306,47,960,700
6.2,0.34,0.28,7.5,0.034,40,197,0.99485,3.14,0.6,9.7,5,1,620,340,280,750,340,400,1970,994.85,314,60,970,500
6.3,0.27,0.46,11.75,0.037,61,212,0.9971,3.25,0.53,9.5,6,1,630,270,460,1175,370,610,2120,997.1,325,53,950,600
5.4,0.415,0.19,1.6,0.039,27,88,0.99265,3.54,0.41,10,7,1,540,415,190,160,390,270,880,992.65,354,41,1000,700
6.9,0.48,0.36,3.5,0.03,31,135,0.9904,3.14,0.38,12.2,7,1,690,480,360,350,300,310,1350,990.4,314,38,1220,700
6.5,0.18,0.33,8,0.051,16,131,0.9965,3.28,0.44,8.7,7,1,650,180,330,800,510,160,1310,996.5,328,44,870,700
6.7,0.15,0.29,5,0.058,28,105,0.9946,3.52,0.44,10.2,7,1,670,150,290,500,580,280,1050,994.6,352,44,1020,700
8.2,0.345,1,18.2,0.047,55,205,0.99965,2.96,0.43,9.6,5,1,820,345,1000,1820,470,550,2050,999.65,296,43,960,500
8.5,0.16,0.35,1.6,0.039,24,147,0.9935,2.96,0.36,10,5,1,850,160,350,160,390,240,1470,993.5,296,36,1000,500
6.8,0.705,0.25,3.2,0.048,10,57,0.996,3.36,0.52,9.5,4,1,680,705,250,320,480,100,570,996,336,52,950,400
7.3,0.25,0.39,6.4,0.034,8,84,0.9942,3.18,0.46,11.5,5,1,730,250,390,640,340,80,840,994.2,318,46,1150,500
7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5,1,760,345,260,190,430,150,1340,993.6,308,38,950,500
7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6,1,760,220,340,970,350,260,1430,996.5,308,49,980,600
6.5,0.17,0.33,1.4,0.028,14,99,0.9928,3.23,0.55,10.1,6,1,650,170,330,140,280,140,990,992.8,323,55,1010,600
8.2,0.23,0.37,1.3,0.042,39,117,0.9928,2.99,0.36,10,5,1,820,230,370,130,420,390,1170,992.8,299,36,1000,500
7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6,1,760,220,340,970,350,260,1430,996.5,308,49,980,600
7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5,1,760,345,260,190,430,150,1340,993.6,308,38,950,500
7.5,0.32,0.26,1.8,0.042,13,133,0.9938,3.07,0.38,9.5,5,1,750,320,260,180,420,130,1330,993.8,307,38,950,500
6.6,0.23,0.32,0.9,0.041,25,79,0.9926,3.39,0.54,10.2,7,1,660,230,320,90,410,250,790,992.6,339,54,1020,700
6.6,0.2,0.32,1.1,0.039,25,78,0.9926,3.39,0.54,10.2,7,1,660,200,320,110,390,250,780,992.6,339,54,1020,700
7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,1,730,240,340,1540,500,380,1740,998.3,303,42,900,600
7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,1,730,240,340,1540,500,380,1740,998.3,303,42,900,600
8,0.42,0.36,5,0.037,34,101,0.992,3.13,0.57,12.3,7,1,800,420,360,500,370,340,1010,992,313,57,1230,700
7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,1,730,240,340,1540,500,380,1740,998.3,303,42,900,600
6.1,0.19,0.25,4,0.023,23,112,0.9923,3.37,0.51,11.6,6,1,610,190,250,400,230,230,1120,992.3,337,51,1160,600
5.9,0.26,0.21,12.5,0.034,36,152,0.9972,3.28,0.43,9.5,6,1,590,260,210,1250,340,360,1520,997.2,328,43,950,600
8.3,0.23,0.43,3.2,0.035,14,101,0.9928,3.15,0.36,11.5,5,1,830,230,430,320,350,140,1010,992.8,315,36,1150,500
6.5,0.34,0.28,1.8,0.041,43,188,0.9928,3.13,0.37,9.6,6,1,650,340,280,180,410,430,1880,992.8,313,37,960,600
6.8,0.22,0.35,17.5,0.039,38,153,0.9994,3.24,0.42,9,6,1,680,220,350,1750,390,380,1530,999.4,324,42,900,600
6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,1,650,80,330,190,280,230,930,991,334,70,1200,700
5.5,0.42,0.09,1.6,0.019,18,68,0.9906,3.33,0.51,11.4,7,1,550,420,90,160,190,180,680,990.6,333,51,1140,700
5.1,0.42,0.01,1.5,0.017,25,102,0.9894,3.38,0.36,12.3,7,1,510,420,10,150,170,250,1020,989.4,338,36,1230,700
6,0.27,0.19,1.7,0.02,24,110,0.9898,3.32,0.47,12.6,7,1,600,270,190,170,200,240,1100,989.8,332,47,1260,700
6.8,0.22,0.35,17.5,0.039,38,153,0.9994,3.24,0.42,9,6,1,680,220,350,1750,390,380,1530,999.4,324,42,900,600
6.5,0.08,0.33,1.9,0.028,23,93,0.991,3.34,0.7,12,7,1,650,80,330,190,280,230,930,991,334,70,1200,700
7.1,0.13,0.38,1.8,0.046,14,114,0.9925,3.32,0.9,11.7,6,1,710,130,380,180,460,140,1140,992.5,332,90,1170,600
7.6,0.3,0.25,4.3,0.054,22,111,0.9956,3.12,0.49,9.2,5,1,760,300,250,430,540,220,1110,995.6,312,49,920,500
6.6,0.13,0.3,4.9,0.058,47,131,0.9946,3.51,0.45,10.3,6,1,660,130,300,490,580,470,1310,994.6,351,45,1030,600
6.5,0.14,0.33,7.6,0.05,53,189,0.9966,3.25,0.49,8.6,5,1,650,140,330,760,500,530,1890,996.6,325,49,860,500
7.7,0.28,0.33,6.7,0.037,32,155,0.9951,3.39,0.62,10.7,7,1,770,280,330,670,370,320,1550,995.1,339,62,1070,700
6,0.2,0.71,1.6,0.15,10,54,0.9927,3.12,0.47,9.8,5,1,600,200,710,160,1500,100,540,992.7,312,47,980,500
6,0.19,0.71,1.5,0.152,9,55,0.9927,3.12,0.46,9.8,6,1,600,190,710,150,1520,90,550,992.7,312,46,980,600
7.7,0.28,0.33,6.7,0.037,32,155,0.9951,3.39,0.62,10.7,7,1,770,280,330,670,370,320,1550,995.1,339,62,1070,700
5.1,0.39,0.21,1.7,0.027,15,72,0.9894,3.5,0.45,12.5,6,1,510,390,210,170,270,150,720,989.4,350,45,1250,600
5.7,0.36,0.34,4.2,0.026,21,77,0.9907,3.41,0.45,11.9,6,1,570,360,340,420,260,210,770,990.7,341,45,1190,600
6.9,0.19,0.33,1.6,0.043,63,149,0.9925,3.44,0.52,10.8,5,1,690,190,330,160,430,630,1490,992.5,344,52,1080,500
6,0.41,0.21,1.9,0.05,29,122,0.9928,3.42,0.52,10.5,6,1,600,410,210,190,500,290,1220,992.8,342,52,1050,600
7.4,0.28,0.3,5.3,0.054,44,161,0.9941,3.12,0.48,10.3,6,1,740,280,300,530,540,440,1610,994.1,312,48,1030,600
