FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,Quality,Radius,Scaled_FixedAcidity,Scaled_VolatileAcidity,Scaled_CitricAcid,Scaled_ResidualSugar,Scaled_Chlorides,Scaled_FreeSulfurDioxide,Scaled_TotalSulfurDioxide,Scaled_Density,Scaled_pH,Scaled_Sulphates,Scaled_Alcohol,Scaled_Quality
8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,6,1,850,470,270,190,580,180,380,995.18,316,85,1110,600
8.3,0.34,0.4,2.4,0.065,24,48,0.99554,3.34,0.86,11,6,1,830,340,400,240,650,240,480,995.54,334,86,1100,600
9,0.38,0.41,2.4,0.103,6,10,0.99604,3.13,0.58,11.9,7,1,900,380,410,240,1030,60,100,996.04,313,58,1190,700
8.5,0.66,0.2,2.1,0.097,23,113,0.99733,3.13,0.48,9.2,5,1,850,660,200,210,970,230,1130,997.33,313,48,920,500
9,0.4,0.43,2.4,0.068,29,46,0.9943,3.2,0.6,12.2,6,1,900,400,430,240,680,290,460,994.3,320,60,1220,600
6.7,0.56,0.09,2.9,0.079,7,22,0.99669,3.46,0.61,10.2,5,1,670,560,90,290,790,70,220,996.69,346,61,1020,500
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,1,1040,260,480,190,660,60,100,997.24,333,87,1090,600
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,1,1040,260,480,190,660,60,100,997.24,333,87,1090,600
10.1,0.38,0.5,2.4,0.104,6,13,0.99643,3.22,0.65,11.6,7,1,1010,380,500,240,1040,60,130,996.43,322,65,1160,700
8.5,0.34,0.44,1.7,0.079,6,12,0.99605,3.52,0.63,10.7,5,1,850,340,440,170,790,60,120,996.05,352,63,1070,500
8.8,0.33,0.41,5.9,0.073,7,13,0.99658,3.3,0.62,12.1,7,1,880,330,410,590,730,70,130,996.58,330,62,1210,700
7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,1,720,410,300,210,830,350,720,997,344,52,940,500
7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,1,720,410,300,210,830,350,720,997,344,52,940,500
8.4,0.59,0.29,2.6,0.109,31,119,0.99801,3.15,0.5,9.1,5,1,840,590,290,260,1090,310,1190,998.01,315,50,910,500
7,0.4,0.32,3.6,0.061,9,29,0.99416,3.28,0.49,11.3,7,1,700,400,320,360,610,90,290,994.16,328,49,1130,700
12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,1,1220,450,490,140,750,30,60,996.9,313,63,1040,500
9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6,1,910,500,300,190,650,80,170,997.74,332,71,1050,600
9.5,0.86,0.26,1.9,0.079,13,28,0.99712,3.25,0.62,10,5,1,950,860,260,190,790,130,280,997.12,325,62,1000,500
7.3,0.52,0.32,2.1,0.07,51,70,0.99418,3.34,0.82,12.9,6,1,730,520,320,210,700,510,700,994.18,334,82,1290,600
9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6,1,910,500,300,190,650,80,170,997.74,332,71,1050,600
12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,1,1220,450,490,140,750,30,60,996.9,313,63,1040,500
7.4,0.58,0,2,0.064,7,11,0.99562,3.45,0.58,11.3,6,1,740,580,0,200,640,70,110,995.62,345,58,1130,600
9.8,0.34,0.39,1.4,0.066,3,7,0.9947,3.19,0.55,11.4,7,1,980,340,390,140,660,30,70,994.7,319,55,1140,700
7.1,0.36,0.3,1.6,0.08,35,70,0.99693,3.44,0.5,9.4,5,1,710,360,300,160,800,350,700,996.93,344,50,940,500
7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,1,770,390,120,170,970,190,270,995.96,316,49,940,500
9.7,0.295,0.4,1.5,0.073,14,21,0.99556,3.14,0.51,10.9,6,1,970,295,400,150,730,140,210,995.56,314,51,1090,600
7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,1,770,390,120,170,970,190,270,995.96,316,49,940,500
7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4,5,1,710,340,280,200,820,310,680,996.94,345,48,940,500
6.5,0.4,0.1,2,0.076,30,47,0.99554,3.36,0.48,9.4,6,1,650,400,100,200,760,300,470,995.54,336,48,940,600
7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4,5,1,710,340,280,200,820,310,680,996.94,345,48,940,500
10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,5,1,1000,350,450,250,920,200,880,999.18,315,43,940,500
7.7,0.6,0.06,2,0.079,19,41,0.99697,3.39,0.62,10.1,6,1,770,600,60,200,790,190,410,996.97,339,62,1010,600
5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,1,560,660,0,220,870,30,110,993.78,371,63,1280,700
5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,1,560,660,0,220,870,30,110,993.78,371,63,1280,700
8.9,0.84,0.34,1.4,0.05,4,10,0.99554,3.12,0.48,9.1,6,1,890,840,340,140,500,40,100,995.54,312,48,910,600
6.4,0.69,0,1.65,0.055,7,12,0.99162,3.47,0.53,12.9,6,1,640,690,0,165,550,70,120,991.62,347,53,1290,600
7.5,0.43,0.3,2.2,0.062,6,12,0.99495,3.44,0.72,11.5,7,1,750,430,300,220,620,60,120,994.95,344,72,1150,700
9.9,0.35,0.38,1.5,0.058,31,47,0.99676,3.26,0.82,10.6,7,1,990,350,380,150,580,310,470,996.76,326,82,1060,700
9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,1,910,290,330,205,630,130,270,995.16,326,84,1170,700
6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,7,1,680,360,320,180,670,40,80,992.8,336,55,1280,700
8.2,0.43,0.29,1.6,0.081,27,45,0.99603,3.25,0.54,10.3,5,1,820,430,290,160,810,270,450,996.03,325,54,1030,500
6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,7,1,680,360,320,180,670,40,80,992.8,336,55,1280,700
9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,1,910,290,330,205,630,130,270,995.16,326,84,1170,700
9.1,0.3,0.34,2,0.064,12,25,0.99516,3.26,0.84,11.7,7,1,910,300,340,200,640,120,250,995.16,326,84,1170,700
8.9,0.35,0.4,3.6,0.11,12,24,0.99549,3.23,0.7,12,7,1,890,350,400,360,1100,120,240,995.49,323,70,1200,700
9.6,0.5,0.36,2.8,0.116,26,55,0.99722,3.18,0.68,10.9,5,1,960,500,360,280,1160,260,550,997.22,318,68,1090,500
8.9,0.28,0.45,1.7,0.067,7,12,0.99354,3.25,0.55,12.3,7,1,890,280,450,170,670,70,120,993.54,325,55,1230,700
8.9,0.32,0.31,2,0.088,12,19,0.9957,3.17,0.55,10.4,6,1,890,320,310,200,880,120,190,995.7,317,55,1040,600
7.7,1.005,0.15,2.1,0.102,11,32,0.99604,3.23,0.48,10,5,1,770,1005,150,210,1020,110,320,996.04,323,48,1000,500
7.5,0.71,0,1.6,0.092,22,31,0.99635,3.38,0.58,10,6,1,750,710,0,160,920,220,310,996.35,338,58,1000,600
8,0.58,0.16,2,0.12,3,7,0.99454,3.22,0.58,11.2,6,1,800,580,160,200,1200,30,70,994.54,322,58,1120,600
10.5,0.39,0.46,2.2,0.075,14,27,0.99598,3.06,0.84,11.4,6,1,1050,390,460,220,750,140,270,995.98,306,84,1140,600
8.9,0.38,0.4,2.2,0.068,12,28,0.99486,3.27,0.75,12.6,7,1,890,380,400,220,680,120,280,994.86,327,75,1260,700
8,0.18,0.37,0.9,0.049,36,109,0.99007,2.89,0.44,12.7,6,1,800,180,370,90,490,360,1090,990.07,289,44,1270,600
8,0.18,0.37,0.9,0.049,36,109,0.99007,2.89,0.44,12.7,6,1,800,180,370,90,490,360,1090,990.07,289,44,1270,600
7,0.5,0.14,1.8,0.078,10,23,0.99636,3.53,0.61,10.4,5,1,700,500,140,180,780,100,230,996.36,353,61,1040,500
11.3,0.36,0.66,2.4,0.123,3,8,0.99642,3.2,0.53,11.9,6,1,1130,360,660,240,1230,30,80,996.42,320,53,1190,600
11.3,0.36,0.66,2.4,0.123,3,8,0.99642,3.2,0.53,11.9,6,1,1130,360,660,240,1230,30,80,996.42,320,53,1190,600
7,0.51,0.09,2.1,0.062,4,9,0.99584,3.35,0.54,10.5,5,1,700,510,90,210,620,40,90,995.84,335,54,1050,500
8.2,0.32,0.42,2.3,0.098,3,9,0.99506,3.27,0.55,12.3,6,1,820,320,420,230,980,30,90,995.06,327,55,1230,600
7.7,0.58,0.01,1.8,0.088,12,18,0.99568,3.32,0.56,10.5,7,1,770,580,10,180,880,120,180,995.68,332,56,1050,700
8.6,0.83,0,2.8,0.095,17,43,0.99822,3.33,0.6,10.4,6,1,860,830,0,280,950,170,430,998.22,333,60,1040,600
7.9,0.31,0.32,1.9,0.066,14,36,0.99364,3.41,0.56,12.6,6,1,790,310,320,190,660,140,360,993.64,341,56,1260,600
6.4,0.795,0,2.2,0.065,28,52,0.99378,3.49,0.52,11.6,5,1,640,795,0,220,650,280,520,993.78,349,52,1160,500
7.2,0.34,0.21,2.5,0.075,41,68,0.99586,3.37,0.54,10.1,6,1,720,340,210,250,750,410,680,995.86,337,54,1010,600
7.7,0.58,0.01,1.8,0.088,12,18,0.99568,3.32,0.56,10.5,7,1,770,580,10,180,880,120,180,995.68,332,56,1050,700
7.1,0.59,0,2.1,0.091,9,14,0.99488,3.42,0.55,11.5,7,1,710,590,0,210,910,90,140,994.88,342,55,1150,700
7.3,0.55,0.01,1.8,0.093,9,15,0.99514,3.35,0.58,11,7,1,730,550,10,180,930,90,150,995.14,335,58,1100,700
8.1,0.82,0,4.1,0.095,5,14,0.99854,3.36,0.53,9.6,5,1,810,820,0,410,950,50,140,998.54,336,53,960,500
7.5,0.57,0.08,2.6,0.089,14,27,0.99592,3.3,0.59,10.4,6,1,750,570,80,260,890,140,270,995.92,330,59,1040,600
8.9,0.745,0.18,2.5,0.077,15,48,0.99739,3.2,0.47,9.7,6,1,890,745,180,250,770,150,480,997.39,320,47,970,600
10.1,0.37,0.34,2.4,0.085,5,17,0.99683,3.17,0.65,10.6,7,1,1010,370,340,240,850,50,170,996.83,317,65,1060,700
7.6,0.31,0.34,2.5,0.082,26,35,0.99356,3.22,0.59,12.5,7,1,760,310,340,250,820,260,350,993.56,322,59,1250,700
7.3,0.91,0.1,1.8,0.074,20,56,0.99672,3.35,0.56,9.2,5,1,730,910,100,180,740,200,560,996.72,335,56,920,500
8.7,0.41,0.41,6.2,0.078,25,42,0.9953,3.24,0.77,12.6,7,1,870,410,410,620,780,250,420,995.3,324,77,1260,700
8.9,0.5,0.21,2.2,0.088,21,39,0.99692,3.33,0.83,11.1,6,1,890,500,210,220,880,210,390,996.92,333,83,1110,600
7.4,0.965,0,2.2,0.088,16,32,0.99756,3.58,0.67,10.2,5,1,740,965,0,220,880,160,320,997.56,358,67,1020,500
6.9,0.49,0.19,1.7,0.079,13,26,0.99547,3.38,0.64,9.8,6,1,690,490,190,170,790,130,260,995.47,338,64,980,600
8.9,0.5,0.21,2.2,0.088,21,39,0.99692,3.33,0.83,11.1,6,1,890,500,210,220,880,210,390,996.92,333,83,1110,600
9.5,0.39,0.41,8.9,0.069,18,39,0.99859,3.29,0.81,10.9,7,1,950,390,410,890,690,180,390,998.59,329,81,1090,700
6.4,0.39,0.33,3.3,0.046,12,53,0.99294,3.36,0.62,12.2,6,1,640,390,330,330,460,120,530,992.94,336,62,1220,600
6.9,0.44,0,1.4,0.07,32,38,0.99438,3.32,0.58,11.4,6,1,690,440,0,140,700,320,380,994.38,332,58,1140,600
7.6,0.78,0,1.7,0.076,33,45,0.99612,3.31,0.62,10.7,6,1,760,780,0,170,760,330,450,996.12,331,62,1070,600
7.1,0.43,0.17,1.8,0.082,27,51,0.99634,3.49,0.64,10.4,5,1,710,430,170,180,820,270,510,996.34,349,64,1040,500
9.3,0.49,0.36,1.7,0.081,3,14,0.99702,3.27,0.78,10.9,6,1,930,490,360,170,810,30,140,997.02,327,78,1090,600
9.3,0.5,0.36,1.8,0.084,6,17,0.99704,3.27,0.77,10.8,6,1,930,500,360,180,840,60,170,997.04,327,77,1080,600
7.1,0.43,0.17,1.8,0.082,27,51,0.99634,3.49,0.64,10.4,5,1,710,430,170,180,820,270,510,996.34,349,64,1040,500
8.5,0.46,0.59,1.4,0.414,16,45,0.99702,3.03,1.34,9.2,5,1,850,460,590,140,4140,160,450,997.02,303,134,920,500
5.6,0.605,0.05,2.4,0.073,19,25,0.99258,3.56,0.55,12.9,5,1,560,605,50,240,730,190,250,992.58,356,55,1290,500
8.3,0.33,0.42,2.3,0.07,9,20,0.99426,3.38,0.77,12.7,7,1,830,330,420,230,700,90,200,994.26,338,77,1270,700
8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,6,1,820,640,270,200,950,50,770,997.47,313,62,910,600
8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,6,1,820,640,270,200,950,50,770,997.47,313,62,910,600
8.9,0.48,0.53,4,0.101,3,10,0.99586,3.21,0.59,12.1,7,1,890,480,530,400,1010,30,100,995.86,321,59,1210,700
7.6,0.42,0.25,3.9,0.104,28,90,0.99784,3.15,0.57,9.1,5,1,760,420,250,390,1040,280,900,997.84,315,57,910,500
9.9,0.53,0.57,2.4,0.093,30,52,0.9971,3.19,0.76,11.6,7,1,990,530,570,240,930,300,520,997.1,319,76,1160,700
8.9,0.48,0.53,4,0.101,3,10,0.99586,3.21,0.59,12.1,7,1,890,480,530,400,1010,30,100,995.86,321,59,1210,700
11.6,0.23,0.57,1.8,0.074,3,8,0.9981,3.14,0.7,9.9,6,1,1160,230,570,180,740,30,80,998.1,314,70,990,600
9.1,0.4,0.5,1.8,0.071,7,16,0.99462,3.21,0.69,12.5,8,1,910,400,500,180,710,70,160,994.62,321,69,1250,800
8,0.38,0.44,1.9,0.098,6,15,0.9956,3.3,0.64,11.4,6,1,800,380,440,190,980,60,150,995.6,330,64,1140,600
10.2,0.29,0.65,2.4,0.075,6,17,0.99565,3.22,0.63,11.8,6,1,1020,290,650,240,750,60,170,995.65,322,63,1180,600
8.2,0.74,0.09,2,0.067,5,10,0.99418,3.28,0.57,11.8,6,1,820,740,90,200,670,50,100,994.18,328,57,1180,600
7.7,0.61,0.18,2.4,0.083,6,20,0.9963,3.29,0.6,10.2,6,1,770,610,180,240,830,60,200,996.3,329,60,1020,600
6.6,0.52,0.08,2.4,0.07,13,26,0.99358,3.4,0.72,12.5,7,1,660,520,80,240,700,130,260,993.58,340,72,1250,700
11.1,0.31,0.53,2.2,0.06,3,10,0.99572,3.02,0.83,10.9,7,1,1110,310,530,220,600,30,100,995.72,302,83,1090,700
11.1,0.31,0.53,2.2,0.06,3,10,0.99572,3.02,0.83,10.9,7,1,1110,310,530,220,600,30,100,995.72,302,83,1090,700
8,0.62,0.35,2.8,0.086,28,52,0.997,3.31,0.62,10.8,5,1,800,620,350,280,860,280,520,997,331,62,1080,500
9.3,0.33,0.45,1.5,0.057,19,37,0.99498,3.18,0.89,11.1,7,1,930,330,450,150,570,190,370,994.98,318,89,1110,700
7.5,0.77,0.2,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,5,1,750,770,200,810,980,300,920,998.92,320,58,920,500
7.2,0.35,0.26,1.8,0.083,33,75,0.9968,3.4,0.58,9.5,6,1,720,350,260,180,830,330,750,996.8,340,58,950,600
8,0.62,0.33,2.7,0.088,16,37,0.9972,3.31,0.58,10.7,6,1,800,620,330,270,880,160,370,997.2,331,58,1070,600
7.5,0.77,0.2,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,5,1,750,770,200,810,980,300,920,998.92,320,58,920,500
9.1,0.25,0.34,2,0.071,45,67,0.99769,3.44,0.86,10.2,7,1,910,250,340,200,710,450,670,997.69,344,86,1020,700
9.9,0.32,0.56,2,0.073,3,8,0.99534,3.15,0.73,11.4,6,1,990,320,560,200,730,30,80,995.34,315,73,1140,600
8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,5,1,860,370,650,640,800,30,80,998.17,327,58,1100,500
8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,5,1,860,370,650,640,800,30,80,998.17,327,58,1100,500
7.9,0.3,0.68,8.3,0.05,37.5,278,0.99316,3.01,0.51,12.3,7,1,790,300,680,830,500,375,2780,993.16,301,51,1230,700
10.3,0.27,0.56,1.4,0.047,3,8,0.99471,3.16,0.51,11.8,6,1,1030,270,560,140,470,30,80,994.71,316,51,1180,600
7.9,0.3,0.68,8.3,0.05,37.5,289,0.99316,3.01,0.51,12.3,7,1,790,300,680,830,500,375,2890,993.16,301,51,1230,700
7.2,0.38,0.3,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,6,1,720,380,300,180,730,310,700,996.85,342,59,950,600
8.7,0.42,0.45,2.4,0.072,32,59,0.99617,3.33,0.77,12,6,1,870,420,450,240,720,320,590,996.17,333,77,1200,600
7.2,0.38,0.3,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,6,1,720,380,300,180,730,310,700,996.85,342,59,950,600
6.8,0.48,0.08,1.8,0.074,40,64,0.99529,3.12,0.49,9.6,5,1,680,480,80,180,740,400,640,995.29,312,49,960,500
8.5,0.34,0.4,4.7,0.055,3,9,0.99738,3.38,0.66,11.6,7,1,850,340,400,470,550,30,90,997.38,338,66,1160,700
7.9,0.19,0.42,1.6,0.057,18,30,0.994,3.29,0.69,11.2,6,1,790,190,420,160,570,180,300,994,329,69,1120,600
11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,7,1,1160,410,540,150,950,220,410,997.35,302,76,990,700
11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,7,1,1160,410,540,150,950,220,410,997.35,302,76,990,700
10,0.26,0.54,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,8,1,1000,260,540,190,830,420,740,994.51,298,63,1180,800
7.9,0.34,0.42,2,0.086,8,19,0.99546,3.35,0.6,11.4,6,1,790,340,420,200,860,80,190,995.46,335,60,1140,600
7,0.54,0.09,2,0.081,10,16,0.99479,3.43,0.59,11.5,6,1,700,540,90,200,810,100,160,994.79,343,59,1150,600
9.2,0.31,0.36,2.2,0.079,11,31,0.99615,3.33,0.86,12,7,1,920,310,360,220,790,110,310,996.15,333,86,1200,700
6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,6,1,660,725,90,550,1170,90,170,996.55,335,49,1080,600
9.4,0.4,0.47,2.5,0.087,6,20,0.99772,3.15,0.5,10.5,5,1,940,400,470,250,870,60,200,997.72,315,50,1050,500
6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,6,1,660,725,90,550,1170,90,170,996.55,335,49,1080,600
8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,5,1,860,520,380,150,960,50,180,996.66,320,52,940,500
8,0.31,0.45,2.1,0.216,5,16,0.99358,3.15,0.81,12.5,7,1,800,310,450,210,2160,50,160,993.58,315,81,1250,700
8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,5,1,860,520,380,150,960,50,180,996.66,320,52,940,500
8.4,0.34,0.42,2.1,0.072,23,36,0.99392,3.11,0.78,12.4,6,1,840,340,420,210,720,230,360,993.92,311,78,1240,600
7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,6,1,740,490,270,210,710,140,250,993.88,335,63,1200,600
6.1,0.48,0.09,1.7,0.078,18,30,0.99402,3.45,0.54,11.2,6,1,610,480,90,170,780,180,300,994.02,345,54,1120,600
7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,6,1,740,490,270,210,710,140,250,993.88,335,63,1200,600
8,0.48,0.34,2.2,0.073,16,25,0.9936,3.28,0.66,12.4,6,1,800,480,340,220,730,160,250,993.6,328,66,1240,600
6.3,0.57,0.28,2.1,0.048,13,49,0.99374,3.41,0.6,12.8,5,1,630,570,280,210,480,130,490,993.74,341,60,1280,500
8.2,0.23,0.42,1.9,0.069,9,17,0.99376,3.21,0.54,12.3,6,1,820,230,420,190,690,90,170,993.76,321,54,1230,600
9.1,0.3,0.41,2,0.068,10,24,0.99523,3.27,0.85,11.7,7,1,910,300,410,200,680,100,240,995.23,327,85,1170,700
8.1,0.78,0.1,3.3,0.09,4,13,0.99855,3.36,0.49,9.5,5,1,810,780,100,330,900,40,130,998.55,336,49,950,500
10.8,0.47,0.43,2.1,0.171,27,66,0.9982,3.17,0.76,10.8,6,1,1080,470,430,210,1710,270,660,998.2,317,76,1080,600
8.3,0.53,0,1.4,0.07,6,14,0.99593,3.25,0.64,10,6,1,830,530,0,140,700,60,140,995.93,325,64,1000,600
5.4,0.42,0.27,2,0.092,23,55,0.99471,3.78,0.64,12.3,7,1,540,420,270,200,920,230,550,994.71,378,64,1230,700
7.9,0.33,0.41,1.5,0.056,6,35,0.99396,3.29,0.71,11,6,1,790,330,410,150,560,60,350,993.96,329,71,1100,600
8.9,0.24,0.39,1.6,0.074,3,10,0.99698,3.12,0.59,9.5,6,1,890,240,390,160,740,30,100,996.98,312,59,950,600
5,0.4,0.5,4.3,0.046,29,80,0.9902,3.49,0.66,13.6,6,1,500,400,500,430,460,290,800,990.2,349,66,1360,600
7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6,1,700,690,70,250,910,150,210,995.72,338,60,1130,600
7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6,1,700,690,70,250,910,150,210,995.72,338,60,1130,600
7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6,1,700,690,70,250,910,150,210,995.72,338,60,1130,600
7.1,0.39,0.12,2.1,0.065,14,24,0.99252,3.3,0.53,13.3,6,1,710,390,120,210,650,140,240,992.52,330,53,1330,600
5.6,0.66,0,2.5,0.066,7,15,0.99256,3.52,0.58,12.9,5,1,560,660,0,250,660,70,150,992.56,352,58,1290,500
7.9,0.54,0.34,2.5,0.076,8,17,0.99235,3.2,0.72,13.1,8,1,790,540,340,250,760,80,170,992.35,320,72,1310,800
6.6,0.5,0,1.8,0.062,21,28,0.99352,3.44,0.55,12.3,6,1,660,500,0,180,620,210,280,993.52,344,55,1230,600
6.3,0.47,0,1.4,0.055,27,33,0.9922,3.45,0.48,12.3,6,1,630,470,0,140,550,270,330,992.2,345,48,1230,600
10.7,0.4,0.37,1.9,0.081,17,29,0.99674,3.12,0.65,11.2,6,1,1070,400,370,190,810,170,290,996.74,312,65,1120,600
6.5,0.58,0,2.2,0.096,3,13,0.99557,3.62,0.62,11.5,4,1,650,580,0,220,960,30,130,995.57,362,62,1150,400
8.8,0.24,0.35,1.7,0.055,13,27,0.99394,3.14,0.59,11.3,7,1,880,240,350,170,550,130,270,993.94,314,59,1130,700
5.8,0.29,0.26,1.7,0.063,3,11,0.9915,3.39,0.54,13.5,6,1,580,290,260,170,630,30,110,991.5,339,54,1350,600
6.3,0.76,0,2.9,0.072,26,52,0.99379,3.51,0.6,11.5,6,1,630,760,0,290,720,260,520,993.79,351,60,1150,600
10,0.43,0.33,2.7,0.095,28,89,0.9984,3.22,0.68,10,5,1,1000,430,330,270,950,280,890,998.4,322,68,1000,500
10.5,0.43,0.35,3.3,0.092,24,70,0.99798,3.21,0.69,10.5,6,1,1050,430,350,330,920,240,700,997.98,321,69,1050,600
9.1,0.6,0,1.9,0.058,5,10,0.9977,3.18,0.63,10.4,6,1,910,600,0,190,580,50,100,997.7,318,63,1040,600
5.9,0.19,0.21,1.7,0.045,57,135,0.99341,3.32,0.44,9.5,5,1,590,190,210,170,450,570,1350,993.41,332,44,950,500
7.4,0.36,0.34,1.8,0.075,18,38,0.9933,3.38,0.88,13.6,7,1,740,360,340,180,750,180,380,993.3,338,88,1360,700
7.2,0.48,0.07,5.5,0.089,10,18,0.99684,3.37,0.68,11.2,7,1,720,480,70,550,890,100,180,996.84,337,68,1120,700
8.5,0.28,0.35,1.7,0.061,6,15,0.99524,3.3,0.74,11.8,7,1,850,280,350,170,610,60,150,995.24,330,74,1180,700
8,0.25,0.43,1.7,0.067,22,50,0.9946,3.38,0.6,11.9,6,1,800,250,430,170,670,220,500,994.6,338,60,1190,600
10.4,0.52,0.45,2,0.08,6,13,0.99774,3.22,0.76,11.4,6,1,1040,520,450,200,800,60,130,997.74,322,76,1140,600
10.4,0.52,0.45,2,0.08,6,13,0.99774,3.22,0.76,11.4,6,1,1040,520,450,200,800,60,130,997.74,322,76,1140,600
7.5,0.41,0.15,3.7,0.104,29,94,0.99786,3.14,0.58,9.1,5,1,750,410,150,370,1040,290,940,997.86,314,58,910,500
8.2,0.51,0.24,2,0.079,16,86,0.99764,3.34,0.64,9.5,6,1,820,510,240,200,790,160,860,997.64,334,64,950,600
7.3,0.4,0.3,1.7,0.08,33,79,0.9969,3.41,0.65,9.5,6,1,730,400,300,170,800,330,790,996.9,341,65,950,600
8.2,0.38,0.32,2.5,0.08,24,71,0.99624,3.27,0.85,11,6,1,820,380,320,250,800,240,710,996.24,327,85,1100,600
6.9,0.45,0.11,2.4,0.043,6,12,0.99354,3.3,0.65,11.4,6,1,690,450,110,240,430,60,120,993.54,330,65,1140,600
7,0.22,0.3,1.8,0.065,16,20,0.99672,3.61,0.82,10,6,1,700,220,300,180,650,160,200,996.72,361,82,1000,600
7.3,0.32,0.23,2.3,0.066,35,70,0.99588,3.43,0.62,10.1,5,1,730,320,230,230,660,350,700,995.88,343,62,1010,500
8.2,0.2,0.43,2.5,0.076,31,51,0.99672,3.53,0.81,10.4,6,1,820,200,430,250,760,310,510,996.72,353,81,1040,600
7.8,0.5,0.12,1.8,0.178,6,21,0.996,3.28,0.87,9.8,6,1,780,500,120,180,1780,60,210,996,328,87,980,600
10,0.41,0.45,6.2,0.071,6,14,0.99702,3.21,0.49,11.8,7,1,1000,410,450,620,710,60,140,997.02,321,49,1180,700
7.8,0.39,0.42,2,0.086,9,21,0.99526,3.39,0.66,11.6,6,1,780,390,420,200,860,90,210,995.26,339,66,1160,600
10,0.35,0.47,2,0.061,6,11,0.99585,3.23,0.52,12,6,1,1000,350,470,200,610,60,110,995.85,323,52,1200,600
8.2,0.33,0.32,2.8,0.067,4,12,0.99473,3.3,0.76,12.8,7,1,820,330,320,280,670,40,120,994.73,330,76,1280,700
6.1,0.58,0.23,2.5,0.044,16,70,0.99352,3.46,0.65,12.5,6,1,610,580,230,250,440,160,700,993.52,346,65,1250,600
8.3,0.6,0.25,2.2,0.118,9,38,0.99616,3.15,0.53,9.8,5,1,830,600,250,220,1180,90,380,996.16,315,53,980,500
9.6,0.42,0.35,2.1,0.083,17,38,0.99622,3.23,0.66,11.1,6,1,960,420,350,210,830,170,380,996.22,323,66,1110,600
6.6,0.58,0,2.2,0.1,50,63,0.99544,3.59,0.68,11.4,6,1,660,580,0,220,1000,500,630,995.44,359,68,1140,600
8.3,0.6,0.25,2.2,0.118,9,38,0.99616,3.15,0.53,9.8,5,1,830,600,250,220,1180,90,380,996.16,315,53,980,500
8.5,0.18,0.51,1.75,0.071,45,88,0.99524,3.33,0.76,11.8,7,1,850,180,510,175,710,450,880,995.24,333,76,1180,700
